Average: 0.685361
Micro Average: 0.685361
Macro Average: 0.650120
Confusion Matrix:
           0        1        2        3        4        5        6        7        8        9       10       11       12       13       14       15       16       17       18       19       20       21       22       23       24       25       26       27       28       29       30       31       32       33       34       35       36       37       38       39       40       41       42       43       44       45       46       47       48       49       50       51       52       53       54       55       56       57       58       59       60       61       62       63       64       65       66       67       68       69       70       71       72       73       74       75       76       77       78       79       80       81       82       83       84       85       86       87       88       89       90       91       92       93       94       95       96       97       98       99      100
50:        0        0        0        0       43      307       21        0        2        0        0        0        0        0        1      111        4        0       47        0        0        0        0        4        0        0        0        0       77       23        2        0        0        5        6        0        0       10        2       10        0       33        0       14       97        0        0        2        0        0     2535       11        0        0        3        0        0       54        0        1        0        0        0        0        0        0        0        5        0        0        0        0        1        0        0        0        0        0      829        3        0        0        0        0        6        0      117        0        0        4        7       70       11        1        0      109       60        0        0        9        0 
51:        0        0        0      123        0       43        0        0        0      164       83        0        0        0     1144        4        2       26        0        0      278        0        0        1        0        0        0       10       15       90        0        5        2        0        4        6      101        4       24        1        0        0        8        0        0        7       38      100        0        0        0     3557       35        0       93        0        1       16        0        0        6        0        0        0        0        2        0        4        0        0        0        5        0        0       26        0        6       46        0        0        0        0        0      102        0        0       58        0       47        0        2     1969       77        0        0        0        0        0        0        0        6 
52:        0        0        0        0        0      896        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0       19        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     2946        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0       17        0        0        0        0        0       19        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0 
53:        0        0        0       11        0        0        0        0        0        5        0        0        0      883        0        0        0        0        0        0       10        0        0        0       94        0        0        0        0        0        0        0        0        0        2        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0     3400       39        0        0       35      446      416        0        0        8        0        0      169        0        0        0        0       10        0        0        3        0        0        1        5        0        0        0        0        0        0        0        0        0        0        0        0        0        0       29        0        0        0        0        0        0        0        0 
54:        0        0      147     1017        0        0        0        0        0        0        0        0        0        0       23        0      148        0      204        0       18        0        0        5       18        0        0       17        0        0        0       15        0        0       52        0       10        0        0        0        0        0      115        0        0        0        7       16        0        0        0        1        0        0     4077        0        0        4        0        0        0        0        0        0        0        0        0        0        0      118        0       11        0        0        0        0        0        0        0      200        1        0        0        0        0        0        0        0        0       33        0        0        8        0       35        0        0        0       51      224        0 
55:        0        0      107        0        0        1       74        9        0        0       25        0        0        0       39        0        0        0        0        1        5        0        0     1009        0        0        0        0        5        2      259        0      307        0        0        0      732        0        0       65        0      143       22       64        4     1113        9        0        0        0        0       71        1        0        0      713        7       23        0        0        3       14        0      189        0        0        1        0       12        0        0        0        0        0        3        0      205        0        0       49        0        0        0      156        0        0        0        0      169        4      925        0      416     1103        0        7        0       87       27        0      224 
56:        0        0        0        0       69        2        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0      189        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     4436        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      308        0        0        0        0        0        0        0        0        0        0       52        0        0        0        0        0        0        0        0        0       68        0        0        0        0        0 
57:        0        0      126        2        1       47        0        0        0        4        0        0        7       65       32       51        1      216        0        0       18        3        0        0        0        1       99       25        0        0        0        0        0       60        0        3        0       17       12        1        0        1        5        1        0       25        2        0        0        0        0       15        0       29      204        6        0      961        0       13       71        1       25       37        0        9       67        0      279        0       75        8        0        1      131        0      556        1        0        4        0        0        0        0        0        3      317        0        5        0        0        0        1        0        0        0        0       14        0        0        5 
58:        0        0        0        0        2        0        0        0        0        0        0        0      105        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0        0        0        0        0        0        0        0        0        0        0        0      864        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0     6699        0       14      484        0        0        0        0       58        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0      452        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0        0 
59:        0        0        2        0        0        0        0        0        0       50        0        0        1        0        0        0       26       12        0        0        0        0        0        0        0        0      131        0        0        0        0        0        0       53        0        0        0        0      370        0        0        0        0        0        0        8       36        0        0        0        0        0        0       35        0        0        0        0       64     9936        6      172      696        2        0        0        0        0        0        0        0        0        0        0        0        0        0       54        0        0        0        0        7        0        0        0        0        0        0        0        0        0        0        0        0        0        0        1        0        0        0 
