Confusion Matrix:
           0     1     2     3     4     5     6     7     8     9    10    11    12    13    14    15    16    17    18    19    20    21    22    23    24    25    26    27    28    29    30    31    32    33    34    35    36    37    38    39    40    41    42    43    44    45    46    47    48    49    50    51    52    53    54    55    56    57    58    59    60    61    62    63    64    65    66    67    68    69    70    71    72    73    74    75    76    77    78    79    80    81    82    83    84    85    86    87    88    89    90    91    92    93    94    95    96    97    98    99   100
   47:     0     0    44    59   181   525     0  2122     0     0     0     0     0   688   890    60     3     0     0     0   609     0   496     0     0     0     0     0     5    39     0     0     5     0     0     7    62    53     0   158     0     0  1903     0     0     2   963   666     0     0    67     3     0     0   178   500     0  1275     0    22  1081     0     0   739     0    46     0     0    10     0     0     0     0     0   215     0   599     0    68    30     0     0     0    12     0    20     1     0     0    23   895    81     0     0     0     0   205   204     5     0    28
   48:     0     0     0    11     8     0     0     0     0     0    68     0     0     0     0     0     0     0     0     0     0    33     0     0     0     1     0     0     0     0     0     0     0     0     0     0     0     2     0     0     0     0     0     0     0     0     0     0  4982     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   586     0     0   408     0     0     0     0    14    11     0     7     0     0     0   118   247     0     0     0     0     3     0     0     0    25     0     0     0
   49:     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   313     0     0     0     0     0     0     0     0     2     1     0     0     0     1     0     0     0     0     0     0     0     0     0     0  6774     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    21     0     0     0   245     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0   429     0     0     0     0     0     0
   50:     0     0     0     0    32   277     0     0    35     0     0     0     0     0     0    18    15     1     8     0     0     0     2     5     5     0     0     0    70     3     6     1     0     2    59     0     0    18     1     0     0     0     0     0   165     0     0     0     0     3  3221     9     0     0     1     0     0    77     0     1     0     0     0     0     0     0     0     6     0     0     0     0     1     0     0     4     0     0   524     0     1     0     0     0     0     0    40     1     0     0     2     0     0     0     2     0    40     0     0     1     0
   51:     0     0     0    79     0     0     0    95     0    28    40     0     0     4   756     0     0     1     0     0   133     0     0     0     0     0     0    31     0    16     0     1     8     0     0     0    77   107     5     8     0     0     8     0     3    14    54    17     0     0     0  4296    33     0    64     0     0    18     0     0     0    15     0     0     8     0     0     1     0     0     0     3     0     0   215     0     0    23     0     1     0     0     0   143     0     0    19     0   100     0   992   828    71     0     0     0     0    10     0     0    16
   52:     0     0     0     0     0   908     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0  2933     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    45     0     0     0     0     0    13     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0
   53:     0     0     0     0     0     0     0     0     0     4     0     0     0  1033     0     0     0     0     0     0     3     0     0     0    49     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     2     0     0     0     0     0     0     0     0     0     0  3825     1     0     0    83   440   103     0     0     0     0     0    12     0     0     0     0     3     0     0     4     0     0     0     0     0     0     0     0     0     2     0     0     2     0     0     0     0     0     1     0     0     0     0     0     0     0     0
   54:     0     0   215   893     0    10     0     0     0     0     0     0     0     0    79     0    31     0   312     0    52     0     0    43    10     0     0    18     0     0     0     7     1     0    89     0     2    22     0     0     0     0   107     0     0     0    10     0     0     2     0     0     0     0  4427     0     0    94     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     1     0     0     1   131     0     0     5     0     0     0     0     0     7     0     0     0     0     0     0     0     0     0     3     3
   55:     0     0     3     0     0    20     0   332     0     0    99     0     0     0    69     0     0     0     0    12     0     0     0     1     0     0     0     5     0    18  1373     0    35     0     0     0    74     0     0     1     0     0   309   288     7  1273    25   397     0     0     0    11     0     0     1   877     0   134     0     0     0    12     0     9     0     0     2    44     4     0     0     0     0     0     3     0    15     0     0   223     0     0     0    86     0     0     0     0    90     0   796     0    68   542     0     1     0   985    21     0   139
   56:     0     0     0     0    43    14     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0    22     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0     0  4747     0     0     0     0    30     0     0     0     0     0     0     0     0     0     0     0     0   153     0     0     0     0     0     0     0     0     0     1    19     0     0     0     0     0     0     0     0     0    91     5     0     0     0     0
